A,A_print,F,p_star,p_max,PPR,AI,zone,length_cm,width_cm,participant,side,footstep
45.0,86.0,358.90000000000003,79.75555555555556,351.0,4.400947339091669,0.15258855585831063,toes,24.0,9.5,142,L,124
32.0,81.0,332.55,103.921875,327.0,3.14659449706811,0.1329923273657289,heel,25.5,9.5,142,R,125
46.0,92.5,540.875,117.58152173913044,427.0,3.631522995146753,0.14805194805194805,heel,24.5,9.0,142,L,126
48.5,83.25,362.725,74.78865979381445,290.0,3.8775932180026182,0.13424657534246576,toes,24.5,10.0,142,R,127
33.25,73.0,306.90000000000003,92.30075187969926,480.0,5.200391006842619,0.23782234957020057,heel,26.0,9.0,143,L,0
22.5,59.75,202.85000000000002,90.15555555555558,471.0,5.224303672664529,0.2415902140672783,forefoot,22.5,8.5,143,R,1
28.5,75.0,206.8,72.56140350877192,188.0,2.5909090909090913,0.1880597014925373,forefoot,23.0,8.5,143,L,2
25.0,62.75,257.375,102.95,249.0,2.4186498300145702,0.19701492537313434,heel,24.5,9.0,143,R,3
33.0,79.0,354.075,107.29545454545455,345.0,3.2154204617665747,0.18258426966292135,forefoot,22.5,8.5,143,L,4
37.5,77.25,289.7,77.25333333333333,252.0,3.261995167414567,0.21067415730337077,forefoot,22.5,9.0,143,R,5
22.75,67.25,212.425,93.37362637362638,369.0,3.9518653642462045,0.22054380664652568,forefoot,23.0,9.0,143,L,7
59.75,80.25,382.02500000000003,63.937238493723854,194.0,3.03422550880178,0.21613832853025935,heel,22.0,9.0,143,R,8
29.5,69.0,340.475,115.41525423728814,351.0,3.041192451721859,0.13861386138613863,forefoot,23.5,8.5,143,L,9
33.25,68.0,285.05,85.7293233082707,304.0,3.5460445535870893,0.18421052631578946,forefoot,22.0,8.5,143,R,10
35.0,75.25,334.725,95.63571428571429,448.0,4.684442452759728,0.19393939393939394,forefoot,23.5,9.5,143,L,11
32.0,75.25,397.475,124.2109375,360.0,2.8982954902824076,0.2401129943502825,forefoot,23.0,8.5,143,L,12
18.25,51.75,190.32500000000002,104.28767123287672,281.0,2.694469985551031,0.20123839009287925,heel,23.0,9.0,143,R,13
29.0,72.75,287.675,99.19827586206897,317.0,3.1956200573563915,0.18154761904761904,heel,22.5,9.0,143,L,14
29.5,70.75,245.5,83.22033898305085,268.0,3.220366598778004,0.23076923076923078,forefoot,22.5,9.0,143,R,15
30.0,66.25,252.65,84.21666666666667,240.0,2.84979220265189,0.19491525423728814,forefoot,23.5,9.0,143,L,16
31.5,68.0,231.125,73.37301587301587,259.0,3.5299080584099514,0.15709969788519637,forefoot,23.0,9.5,143,R,17
30.5,64.0,259.75,85.1639344262295,232.0,2.724157844080847,0.18597560975609756,forefoot,22.5,8.5,143,L,19
30.0,69.0,296.675,98.89166666666667,349.0,3.5291143507204854,0.21839080459770116,heel,22.5,8.5,143,R,20
34.5,77.0,400.8,116.17391304347827,349.0,3.0041167664670656,0.1792717086834734,forefoot,23.0,9.0,143,L,21
32.75,67.75,274.8,83.90839694656488,328.0,3.9090247452692872,0.06557377049180328,forefoot,22.5,8.5,143,R,22
35.25,77.0,264.375,75.0,355.0,4.733333333333333,0.19047619047619047,heel,23.5,9.5,143,L,23
43.5,67.5,474.1,108.98850574712644,513.0,4.70691837165155,0.15309446254071662,forefoot,22.0,8.5,143,R,24
23.5,57.25,218.275,92.88297872340426,287.0,3.0899095178101015,0.175,forefoot,21.5,8.5,143,L,25
29.75,75.75,262.575,88.26050420168067,299.0,3.3876987527373132,0.27218934911242604,forefoot,22.0,8.0,143,R,26
25.5,53.5,254.125,99.65686274509802,392.0,3.933497294638466,0.275092936802974,forefoot,21.5,9.0,143,L,27
50.5,64.5,263.45,52.168316831683164,139.0,2.6644524577718736,0.2668711656441718,forefoot,21.5,9.0,143,R,28
31.0,74.25,319.55,103.08064516129033,342.0,3.3177906430918473,0.2361963190184049,forefoot,22.5,8.5,143,L,29
51.75,84.25,386.975,74.77777777777779,299.0,3.9985141158989594,0.16909620991253643,heel,23.0,11.5,143,L,30
24.75,54.25,257.925,104.2121212121212,365.0,3.5024716487350975,0.24342105263157895,forefoot,21.0,9.0,143,R,31
28.0,62.25,317.575,113.41964285714286,409.0,3.6060773045737227,0.2568493150684932,forefoot,20.5,9.0,143,L,32
58.25,75.75,346.0,59.39914163090128,171.0,2.878829479768786,0.18769230769230769,forefoot,21.5,8.5,143,R,33
33.25,69.75,241.25,72.55639097744361,247.0,3.404248704663212,0.1797752808988764,heel,22.5,8.5,143,L,34
41.25,77.25,371.40000000000003,90.03636363636365,493.0,5.475565428109854,0.27647058823529413,heel,26.0,9.0,143,R,35
33.5,73.0,290.925,86.84328358208955,249.0,2.8672338231502965,0.2796352583586626,forefoot,20.5,8.5,143,R,36
20.25,57.25,150.125,74.1358024691358,237.0,3.1968359700249795,0.22330097087378642,forefoot,22.0,9.0,143,L,37
27.5,65.75,247.35000000000002,89.94545454545455,265.0,2.946230038407115,0.24528301886792453,forefoot,21.5,8.5,143,R,38
30.0,63.5,262.90000000000003,87.63333333333334,273.0,3.115252947888931,0.18944099378881987,heel,23.0,8.5,143,L,39
38.75,61.75,256.875,66.29032258064517,224.0,3.379075425790754,0.18786127167630057,heel,22.5,8.5,143,R,40
31.0,68.75,293.075,94.54032258064517,278.0,2.940544229292843,0.22073578595317725,forefoot,22.0,8.0,143,L,41
45.75,84.0,412.32500000000005,90.1256830601093,385.0,4.271812283999272,0.21448467966573817,heel,24.5,10.0,143,L,42
25.75,61.0,218.57500000000002,84.88349514563107,269.0,3.169049525334553,0.21951219512195122,forefoot,23.0,9.0,143,R,43
34.25,74.5,311.0,90.8029197080292,297.0,3.2708199356913186,0.2056338028169014,forefoot,23.5,9.0,143,L,44
30.5,69.75,264.8,86.81967213114754,269.0,3.0983761329305137,0.19402985074626866,forefoot,22.5,8.5,143,R,45
32.25,72.5,271.27500000000003,84.11627906976744,196.0,2.3301078241636715,0.12650602409638553,forefoot,23.5,9.0,143,L,46
32.25,78.5,358.05,111.0232558139535,407.0,3.6658986175115205,0.1989100817438692,forefoot,23.5,9.0,143,R,47
27.0,55.25,194.57500000000002,72.06481481481482,364.0,5.051008608505717,0.17406143344709898,heel,22.5,8.0,143,R,49
31.5,69.5,258.325,82.0079365079365,313.0,3.816703764637569,0.20766773162939298,forefoot,22.5,8.5,143,L,50
25.5,67.75,302.725,118.7156862745098,312.0,2.6281278387975884,0.09748427672955975,heel,23.0,9.0,143,R,51
23.75,73.0,243.47500000000002,102.51578947368422,301.0,2.9361330732108017,0.2034383954154728,heel,23.5,9.5,143,L,52
21.75,60.0,226.65,104.20689655172414,269.0,2.5814030443414957,0.06204379562043796,heel,23.0,9.0,143,R,53
24.75,63.25,236.97500000000002,95.74747474747474,246.0,2.5692583605865598,0.23867069486404835,forefoot,22.5,8.0,143,R,55
39.25,72.0,263.8,67.21019108280255,230.0,3.422100075815011,0.20178041543026706,heel,22.5,8.5,143,L,56
21.0,59.25,161.07500000000002,76.70238095238096,191.0,2.490144342697501,0.2147239263803681,heel,22.0,8.5,143,R,57
22.5,61.75,207.375,92.16666666666667,289.0,3.1356238698010848,0.19937694704049844,heel,22.5,8.5,143,L,58
31.5,65.25,268.125,85.11904761904762,444.0,5.216223776223776,0.19519519519519518,heel,22.5,8.5,143,R,59
26.25,64.0,328.825,125.26666666666665,386.0,3.081426290580096,0.19444444444444445,heel,22.5,8.5,143,R,60
24.25,53.0,141.4,58.30927835051546,203.0,3.4814356435643563,0.19808306709265175,heel,23.0,8.5,143,L,61
35.5,62.5,181.875,51.23239436619718,135.0,2.635051546391753,0.2254335260115607,heel,23.0,9.0,143,R,62
27.75,68.25,196.375,70.76576576576576,220.0,3.1088478676002547,0.20175438596491227,forefoot,23.0,9.0,143,L,63
27.25,60.0,211.60000000000002,77.651376146789,225.0,2.8975661625708877,0.13253012048192772,heel,23.0,9.0,143,R,64
29.75,66.5,276.075,92.79831932773108,275.0,2.9634157384768636,0.1750841750841751,forefoot,22.5,8.0,143,L,65
52.25,89.25,418.875,80.16746411483254,349.0,4.353387048642196,0.2109375,heel,23.0,10.0,143,L,66
30.5,68.0,240.875,78.97540983606557,249.0,3.1528801245459266,0.20391061452513967,forefoot,23.0,9.0,143,R,67
35.25,74.25,272.65000000000003,77.34751773049646,350.0,4.525032092426187,0.19428571428571428,heel,22.5,8.5,143,L,68
33.25,73.75,336.175,101.10526315789475,291.0,2.878188443519,0.21525885558583105,forefoot,23.0,9.0,143,R,69
31.75,67.25,266.95,84.07874015748031,254.0,3.020977711181869,0.1488095238095238,forefoot,23.0,9.0,143,L,70
40.0,73.25,199.47500000000002,49.868750000000006,247.0,4.9530016292768515,0.19148936170212766,heel,22.5,9.5,143,R,71
31.75,57.5,222.8,70.1732283464567,246.0,3.505610412926391,0.10967741935483871,heel,22.5,9.0,143,R,72
20.75,59.25,121.825,58.71084337349397,173.0,2.946644777344552,0.19402985074626866,heel,23.0,9.0,143,L,73
28.25,64.0,209.82500000000002,74.27433628318586,209.0,2.813892529488859,0.2138728323699422,forefoot,23.0,8.5,143,R,74
29.75,65.5,240.625,80.88235294117646,299.0,3.696727272727273,0.20738636363636365,heel,23.0,9.5,143,L,75
26.25,67.0,217.8,82.97142857142856,246.0,2.9648760330578514,0.2005813953488372,heel,22.5,8.5,143,R,76
29.25,66.75,255.05,87.1965811965812,299.0,3.4290335228386586,0.17064846416382254,forefoot,23.0,8.5,143,L,77
44.5,86.75,404.27500000000003,90.84831460674158,318.0,3.5003401150207156,0.24433249370277077,forefoot,25.5,10.0,143,L,78
27.5,67.0,232.425,84.51818181818183,422.0,4.99300849736474,0.22551928783382788,forefoot,22.5,8.5,143,R,79
31.0,70.75,348.1,112.29032258064517,322.0,2.8675667911519676,0.1619047619047619,forefoot,22.5,8.5,143,L,80
33.75,68.5,344.825,102.17037037037036,360.0,3.5235264264481985,0.20857142857142857,forefoot,22.5,8.5,143,R,81
21.5,59.5,162.25,75.46511627906978,189.0,2.504468412942989,0.11439114391143912,heel,23.5,8.0,143,L,82
25.25,63.5,240.35000000000002,95.1881188118812,428.0,4.49635947576451,0.2077922077922078,heel,23.0,8.5,143,R,83
25.5,59.0,164.8,64.62745098039215,183.0,2.831614077669903,0.16666666666666666,forefoot,22.0,9.0,143,R,84
20.25,46.75,114.15,56.37037037037038,175.0,3.1044678055190533,0.23624595469255663,forefoot,22.0,9.0,143,L,85
30.75,67.75,252.47500000000002,82.10569105691059,268.0,3.264085553025051,0.21700879765395895,forefoot,23.0,8.5,143,R,86
27.75,67.0,265.125,95.54054054054053,337.0,3.5272984441301274,0.16120218579234974,heel,23.5,9.5,143,L,87
30.0,62.0,253.47500000000002,84.49166666666667,259.0,3.0653910642075153,0.10126582278481013,forefoot,23.0,8.5,143,R,88
31.5,73.75,296.425,94.1031746031746,368.0,3.9106013325461757,0.20821114369501467,forefoot,22.5,9.0,143,L,89
34.75,64.75,326.725,94.02158273381296,291.0,3.095034050042084,0.0782312925170068,heel,24.5,8.0,144,R,0
31.25,59.0,362.0,115.84,326.0,2.8142265193370166,0.06498194945848375,forefoot,25.0,8.0,144,L,1
33.75,55.5,411.75,122.0,566.0,4.639344262295082,0.007462686567164179,heel,23.5,8.0,144,R,2
39.0,68.25,374.90000000000003,96.12820512820514,309.0,3.214457188583622,0.21153846153846154,heel,25.0,9.0,144,L,3
39.0,60.5,369.975,94.86538461538463,359.0,3.784309750658828,0.02962962962962963,heel,24.0,8.5,144,R,4
33.75,68.25,420.15000000000003,124.48888888888891,386.0,3.100678329168154,0.12084592145015106,heel,24.5,9.0,144,L,5
29.75,62.5,394.55,132.6218487394958,371.0,2.7974274489925235,0.04318936877076412,forefoot,24.5,8.5,144,R,6
31.75,68.5,384.35,121.05511811023624,386.0,3.188630154806816,0.14450867052023122,forefoot,25.0,8.5,144,L,7
27.25,57.75,385.75,141.55963302752295,397.0,2.80447180816591,0.2366412213740458,toes,23.0,8.5,144,R,8
32.0,60.25,277.7,86.78124999999999,293.0,3.376305365502341,0.08098591549295775,toes,25.0,7.0,144,L,9
44.25,57.25,501.475,113.32768361581921,361.0,3.1854529139039833,0.41007194244604317,heel,20.0,8.5,144,L,10
33.75,62.0,368.82500000000005,109.28148148148149,330.0,3.01972480173524,0.11320754716981132,forefoot,24.5,8.5,144,L,11
47.25,66.75,609.4,128.97354497354496,505.0,3.91553167049557,0.13385826771653545,heel,21.0,9.0,144,R,12
34.0,69.75,498.40000000000003,146.58823529411768,391.0,2.6673354735152484,0.12418300653594772,forefoot,28.0,8.0,144,L,13
30.5,64.75,434.125,142.3360655737705,479.0,3.365274978404837,0.05190311418685121,forefoot,25.0,8.5,144,R,14
37.75,64.5,409.225,108.40397350993376,445.0,4.105015578227137,0.13268608414239483,heel,25.5,8.5,144,L,15
36.75,69.75,435.45000000000005,118.48979591836736,449.0,3.789355838787461,0.13609467455621302,heel,25.0,9.0,144,L,17
30.25,63.0,436.875,144.4214876033058,375.0,2.59656652360515,0.07255520504731862,forefoot,24.5,8.5,144,R,18
33.5,69.75,370.425,110.57462686567165,325.0,2.9391914692582843,0.12874251497005987,forefoot,26.0,8.0,144,L,19
30.25,58.5,415.65000000000003,137.40495867768595,369.0,2.685492601948755,0.027888446215139442,toes,24.0,8.0,144,R,20
29.25,57.5,289.55,98.991452991453,277.0,2.798221378000345,0.1174496644295302,forefoot,24.5,8.0,144,L,21
29.0,57.25,359.05,123.81034482758622,481.0,3.8849742375713685,0.09863945578231292,forefoot,24.0,9.0,144,L,23
44.5,64.25,655.075,147.20786516853934,601.0,4.082662290577415,0.06862745098039216,heel,23.5,8.5,144,R,24
32.5,67.0,539.0,165.84615384615384,548.0,3.3042671614100185,0.1,forefoot,26.5,8.5,144,L,25
33.75,58.25,402.32500000000005,119.20740740740742,405.0,3.397439880693469,0.014234875444839857,forefoot,25.0,8.5,144,R,26
35.75,64.5,460.07500000000005,128.6923076923077,333.0,2.58756724447101,0.09929078014184398,forefoot,25.0,8.0,144,L,27
33.0,71.5,404.3,122.51515151515152,314.0,2.562948305713579,0.15451895043731778,forefoot,25.5,8.0,144,L,29
33.5,65.5,431.475,128.79850746268656,439.0,3.40842459006895,0.049019607843137254,forefoot,23.0,9.0,144,R,30
33.0,63.25,397.52500000000003,120.46212121212123,374.0,3.1047103955726048,0.09722222222222222,forefoot,25.0,8.5,144,L,31
25.0,51.0,241.525,96.61,246.0,2.546320256702205,0.008130081300813009,heel,24.0,8.0,144,R,32
32.5,64.25,281.375,86.57692307692308,287.0,3.3149711239449133,0.07829181494661921,forefoot,26.0,8.0,144,L,33
29.25,61.0,337.15000000000003,115.26495726495727,380.0,3.2967521874536554,0.04964539007092199,forefoot,24.5,8.5,144,R,35
33.75,64.5,349.15000000000003,103.45185185185187,360.0,3.47987970786195,0.19375,heel,25.0,8.0,144,L,36
42.25,64.0,428.625,101.44970414201185,391.0,3.8541265675123935,0.028391167192429023,heel,25.0,9.5,144,R,37
34.0,68.5,397.125,116.8014705882353,384.0,3.287629839471199,0.15954415954415954,forefoot,25.5,8.0,144,L,38
37.0,66.25,479.35,129.55405405405406,402.0,3.1029519140502764,0.023255813953488372,forefoot,24.5,9.0,144,R,39
33.5,65.0,398.90000000000003,119.07462686567165,287.0,2.410253196289797,0.04895104895104895,forefoot,24.0,8.0,144,L,40
36.5,67.75,498.82500000000005,136.66438356164386,469.0,3.431764646920262,0.13636363636363635,heel,24.0,8.5,144,R,41
34.25,71.5,364.975,106.56204379562044,352.0,3.30323994794164,0.17595307917888564,forefoot,26.0,8.5,144,L,42
29.75,57.75,388.35,130.53781512605042,377.0,2.8880520149349813,0.04744525547445255,forefoot,24.0,8.0,144,R,43
28.25,60.0,272.52500000000003,96.46902654867259,346.0,3.586643427208512,0.14814814814814814,forefoot,25.0,8.0,144,L,44
41.5,70.75,592.1750000000001,142.69277108433738,530.0,3.714273652214294,0.06774193548387097,forefoot,24.5,8.5,144,R,45
29.75,59.25,334.2,112.3361344537815,303.0,2.6972621184919214,0.16776315789473684,forefoot,24.0,8.5,144,L,46
30.25,57.5,353.475,116.8512396694215,350.0,2.9952613338991436,0.040268456375838924,forefoot,24.5,8.5,144,R,47
32.25,63.0,319.175,98.96899224806201,378.0,3.81937808412313,0.13414634146341464,forefoot,25.5,8.5,144,L,48
36.25,62.75,398.35,109.8896551724138,404.0,3.6764152127526044,0.025559105431309903,heel,25.0,9.0,144,R,49
37.5,72.0,523.8000000000001,139.68000000000004,393.0,2.8135738831615114,0.1130952380952381,forefoot,24.5,8.0,144,L,50
38.0,69.5,477.27500000000003,125.59868421052632,329.0,2.619454193075271,0.0906515580736544,forefoot,24.0,9.5,144,R,51
35.25,67.5,459.32500000000005,130.3049645390071,413.0,3.169487835410657,0.19672131147540983,heel,24.5,8.5,144,L,52
38.0,61.25,503.225,132.4276315789474,397.0,2.9978637786278495,0.0456140350877193,heel,23.5,8.5,144,R,53
33.75,65.5,343.15000000000003,101.67407407407408,337.0,3.314512603817572,0.13333333333333333,forefoot,26.0,8.0,144,L,54
32.0,60.5,447.0,139.6875,377.0,2.698881431767338,0.026022304832713755,forefoot,24.0,8.0,144,R,55
28.75,56.75,287.325,99.93913043478261,296.0,2.9618028365091793,0.09570957095709572,forefoot,25.0,8.0,144,L,56
44.75,73.25,610.6750000000001,136.463687150838,573.0,4.198919228722315,0.029411764705882353,forefoot,24.5,8.5,144,R,57
37.75,77.0,509.475,134.96026490066225,419.0,3.104617498405221,0.15451895043731778,forefoot,26.0,9.0,144,L,58
35.75,63.5,463.925,129.76923076923077,457.0,3.5216360403082394,0.041379310344827586,forefoot,24.0,8.0,144,R,59
35.5,67.25,361.725,101.8943661971831,365.0,3.5821411293109406,0.09539473684210527,forefoot,26.0,8.0,144,L,60
34.5,61.25,395.175,114.54347826086956,392.0,3.42228126779275,0.03806228373702422,toes,24.5,8.5,144,R,61
36.75,69.75,454.225,123.59863945578232,481.0,3.891628598161704,0.15819209039548024,forefoot,26.0,9.0,144,L,62
39.25,68.25,491.6,125.24840764331212,400.0,3.1936533767290474,0.01639344262295082,forefoot,25.5,8.5,144,R,63
30.75,67.75,376.8,122.53658536585367,355.0,2.897093949044586,0.13087248322147652,heel,24.0,8.5,144,L,64
33.5,65.0,531.4,158.62686567164178,400.0,2.521640948438088,0.08917197452229299,forefoot,24.0,8.0,144,R,65
33.25,68.75,334.05,100.46616541353384,266.0,2.647657536296961,0.16816816816816818,heel,25.5,8.5,144,L,66
33.75,57.75,292.875,86.77777777777779,275.0,3.169014084507042,0.02127659574468085,heel,24.5,8.0,144,R,67
30.25,62.0,312.5,103.30578512396694,449.0,4.34632,0.15772870662460567,forefoot,24.0,8.0,144,L,68
36.75,65.25,553.225,150.53741496598641,501.0,3.3280762799945767,0.05333333333333334,forefoot,25.5,9.0,144,R,69
31.0,66.25,334.675,107.95967741935485,389.0,3.603197131545529,0.15335463258785942,heel,25.5,8.0,144,L,70
28.0,59.0,341.3,121.89285714285714,363.0,2.97802519777322,0.05338078291814947,forefoot,25.5,8.5,144,R,71
33.25,66.0,356.85,107.3233082706767,387.0,3.60592686002522,0.1178343949044586,forefoot,26.5,8.0,144,L,72
28.5,56.75,330.925,116.1140350877193,316.0,2.7214625670469137,0.04513888888888889,forefoot,25.0,9.0,144,R,73
35.75,67.75,437.25,122.3076923076923,343.0,2.8044025157232704,0.12084592145015106,forefoot,25.5,8.0,144,L,74
39.75,70.0,591.0,148.67924528301884,542.0,3.645431472081219,0.051118210862619806,forefoot,24.5,9.5,144,R,75
32.75,64.25,397.6,121.40458015267176,383.0,3.1547409456740443,0.20261437908496732,forefoot,23.0,8.0,144,L,76
32.25,59.0,515.4,159.81395348837208,513.0,3.209982537834692,0.014545454545454545,heel,23.5,8.5,144,R,77
31.5,63.25,333.52500000000003,105.8809523809524,303.0,2.8617045199010565,0.12380952380952381,forefoot,25.5,8.5,144,L,78
37.75,61.5,344.65000000000003,91.29801324503312,316.0,3.461192514144784,0.04861111111111111,heel,24.5,8.5,144,R,79
24.0,50.0,147.175,61.32291666666668,209.0,3.408187531849838,0.14527027027027026,forefoot,25.5,8.0,144,L,80
31.5,59.25,301.675,95.76984126984127,293.0,3.059418248114693,0.02197802197802198,toes,24.5,8.0,144,R,81
31.75,61.5,378.5,119.21259842519686,352.0,2.9527080581241743,0.09090909090909091,forefoot,24.5,8.0,144,L,82
29.75,65.5,544.6750000000001,183.08403361344537,459.0,2.50704548584018,0.10191082802547771,toes,22.5,9.0,144,R,83
32.0,68.25,527.45,164.828125,499.0,3.0273959617025312,0.12460063897763578,forefoot,25.0,8.0,144,L,84
31.75,62.25,441.32500000000005,139.00000000000003,414.0,2.9784172661870496,0.017605633802816902,toes,24.5,8.5,144,R,85
37.75,60.0,480.125,127.18543046357615,484.0,3.8054673262171312,0.08214285714285714,heel,25.0,7.5,144,L,86
32.75,65.0,602.075,183.83969465648855,453.0,2.4641033093883653,0.030927835051546393,forefoot,24.5,9.5,144,R,88
31.25,64.5,362.77500000000003,116.088,379.0,3.264764661291434,0.1484848484848485,forefoot,25.5,8.5,144,L,89
36.75,58.5,281.425,76.57823129251702,239.0,3.1209913831393794,0.029197080291970802,heel,24.0,8.5,144,R,90
38.25,73.25,453.1,118.4575163398693,424.0,3.57934230854116,0.16422287390029325,forefoot,24.5,8.5,144,L,91
38.25,63.25,578.275,151.1830065359477,492.0,3.2543340106350787,0.0547945205479452,forefoot,24.0,8.5,144,R,92
35.5,54.75,401.95000000000005,113.22535211267606,345.0,3.0470207737280752,0.2987551867219917,forefoot,20.0,8.0,144,L,93
27.75,56.25,330.325,119.03603603603602,371.0,3.116703246802392,0.055944055944055944,toes,24.0,8.5,144,R,94
30.25,61.25,325.0,107.43801652892563,421.0,3.918538461538461,0.10491803278688525,forefoot,25.0,8.0,144,L,95
38.0,58.25,330.02500000000003,86.84868421052632,282.0,3.2470267403984545,0.02097902097902098,heel,24.5,8.5,144,R,96
34.5,69.5,483.225,140.06521739130434,477.0,3.405556417817787,0.11314984709480122,forefoot,25.5,8.0,144,L,97
34.0,67.25,401.70000000000005,118.14705882352942,302.0,2.55613642021409,0.019933554817275746,forefoot,24.0,8.5,144,R,98
33.75,85.75,428.45000000000005,126.94814814814816,554.0,4.363986462831135,0.24193548387096775,forefoot,26.5,10.0,145,L,1
32.75,88.5,530.825,162.08396946564886,449.0,2.7701690764376203,0.24671916010498687,toes,23.0,9.5,145,R,2
38.0,91.75,483.57500000000005,127.25657894736842,552.0,4.33769322235434,0.215311004784689,forefoot,26.5,10.0,145,L,3
40.0,77.25,462.82500000000005,115.70625000000001,346.0,2.9903311186733643,0.1976190476190476,forefoot,27.0,10.0,145,L,5
41.5,94.0,625.25,150.66265060240966,574.0,3.80983606557377,0.20512820512820512,forefoot,27.5,10.5,145,R,6
39.5,90.25,652.0,165.0632911392405,639.0,3.8712423312883435,0.20422535211267606,forefoot,26.5,10.0,145,L,7
38.25,87.25,506.175,132.33333333333334,412.0,3.113350125944584,0.2199074074074074,forefoot,27.0,10.0,145,R,8
36.5,90.5,677.0500000000001,185.49315068493152,651.0,3.5095635477438885,0.2460136674259681,forefoot,26.5,11.0,145,L,9
30.0,70.5,274.15000000000003,91.38333333333334,293.0,3.2062739376253875,0.23333333333333334,forefoot,26.0,10.0,145,R,10
30.75,69.0,286.65000000000003,93.21951219512196,390.0,4.183673469387754,0.2044334975369458,forefoot,27.0,10.0,145,L,11
36.25,84.5,427.27500000000003,117.86896551724138,378.0,3.20695102685624,0.2075,forefoot,27.0,10.5,145,R,12
35.75,83.5,438.25,122.58741258741259,457.0,3.7279520821448946,0.2206896551724138,forefoot,28.0,9.5,145,L,13
46.25,96.5,538.3000000000001,116.38918918918921,356.0,3.058703325283299,0.23779193205944799,forefoot,26.5,10.5,145,R,14
39.0,88.75,534.5500000000001,137.0641025641026,564.0,4.114862968852305,0.2175925925925926,forefoot,26.5,10.5,145,L,15
36.0,77.75,498.70000000000005,138.52777777777777,625.0,4.511730499298175,0.20512820512820512,forefoot,27.0,10.5,145,L,17
46.0,102.5,654.1750000000001,142.21195652173913,450.0,3.1642909007528566,0.2549450549450549,forefoot,27.5,11.5,145,R,18
44.25,87.0,669.475,151.29378531073448,551.0,3.641920908174315,0.18203309692671396,toes,26.5,10.0,145,L,19
39.25,84.0,503.15000000000003,128.19108280254778,447.0,3.486982013316108,0.2413793103448276,forefoot,26.0,10.0,145,R,20
42.5,93.0,742.975,174.81764705882352,773.0,4.4217503953699655,0.23370786516853934,forefoot,27.0,11.0,145,L,21
31.5,77.0,303.425,96.32539682539684,392.0,4.069539424899069,0.21804511278195488,heel,26.5,10.5,145,R,22
32.25,66.5,259.85,80.57364341085271,269.0,3.3385607081008275,0.1671018276762402,forefoot,27.0,10.0,145,L,23
40.5,87.25,445.27500000000003,109.94444444444446,485.0,4.411318847902981,0.21772151898734177,forefoot,26.5,11.0,145,R,24
36.0,82.0,373.675,103.79861111111113,386.0,3.71873954639727,0.18377088305489261,forefoot,27.0,10.5,145,L,25
37.25,80.25,368.32500000000005,98.8791946308725,360.0,3.6408063530849106,0.19858156028368795,forefoot,28.0,11.0,145,R,26
38.75,96.75,530.975,137.0258064516129,513.0,3.7438203305240356,0.19866071428571427,forefoot,27.0,10.5,145,L,27
33.75,85.75,473.925,140.42222222222222,462.0,3.2900775439151766,0.26590909090909093,forefoot,27.0,10.5,145,R,29
38.25,93.0,455.0,118.95424836601308,542.0,4.5563736263736265,0.2386634844868735,forefoot,27.0,9.5,145,L,30
39.75,87.25,584.225,146.9748427672956,499.0,3.3951388591724077,0.22911694510739858,toes,26.5,11.0,145,R,31
41.75,89.0,528.1,126.49101796407187,542.0,4.284889225525468,0.19187358916478556,forefoot,27.0,10.0,145,L,32
38.0,82.0,420.125,110.55921052631578,367.0,3.3194882475453737,0.2297979797979798,forefoot,27.0,10.0,145,R,33
39.75,80.0,330.25,83.08176100628931,414.0,4.983043149129447,0.22384428223844283,heel,26.0,10.5,145,R,34
33.5,68.75,272.125,81.23134328358209,259.0,3.188424437299035,0.22613065326633167,forefoot,27.0,9.5,145,L,35
39.5,88.75,424.45000000000005,107.45569620253164,400.0,3.7224643656496643,0.2511737089201878,forefoot,26.5,10.5,145,R,36
34.5,79.75,376.70000000000005,109.18840579710147,440.0,4.029731882134324,0.21495327102803738,forefoot,27.5,10.5,145,L,37
41.5,90.25,450.82500000000005,108.63253012048195,356.0,3.2771030887816774,0.2423580786026201,forefoot,27.5,11.0,145,R,38
42.75,87.5,554.4250000000001,129.69005847953218,503.0,3.8784777021238215,0.14742014742014742,forefoot,26.0,10.5,145,L,39
40.0,83.25,527.575,131.89375,641.0,4.859972515756053,0.19406392694063926,forefoot,27.5,10.0,145,L,41
49.5,100.0,676.725,136.71212121212122,447.0,3.2696442424914105,0.23555555555555555,forefoot,27.0,10.5,145,R,42
31.25,85.0,643.5500000000001,205.936,866.0,4.20518996192992,0.22926829268292684,forefoot,27.0,10.0,145,L,43
28.75,76.5,375.35,130.55652173913046,452.0,3.462102038097775,0.21951219512195122,forefoot,26.5,10.0,145,R,44
41.75,98.25,628.4,150.51497005988023,732.0,4.863303628262254,0.23665893271461716,forefoot,26.5,10.5,145,L,45
34.75,72.5,333.55,95.98561151079137,352.0,3.6672163093988903,0.2371638141809291,heel,26.5,10.0,145,R,46
30.75,74.75,318.77500000000003,103.66666666666667,476.0,4.591639871382636,0.2078239608801956,forefoot,27.5,10.5,145,L,47
39.0,84.75,494.625,126.82692307692308,553.0,4.36027293404094,0.22141119221411193,forefoot,26.5,10.0,145,R,48
35.5,84.0,420.25,118.38028169014083,457.0,3.8604402141582397,0.2239819004524887,forefoot,27.0,10.5,145,L,49
